"order_id","order_date","ship_date","ship_mode","customer_id","segment","postal_code","product_id","sales","quantity","discount","profit"
CA-2015-137071,"2015-12-20","2015-12-21",First Class,ED-13885,Home Office,77036,TEC-AC-10004353,101,2,0,21
CA-2016-131639,"2016-12-17","2016-12-23",Standard Class,NS-18640,Corporate,88220,OFF-BI-10000948,11,1,0,4
CA-2015-129525,"2015-11-15","2015-11-20",Standard Class,VP-21760,Corporate,43615,OFF-BI-10002133,167,13,1,-117
CA-2016-102127,"2016-06-26","2016-07-02",Standard Class,VP-21760,Corporate,10035,TEC-AC-10002018,21,3,0,9
CA-2017-105823,"2017-06-22","2017-06-26",Standard Class,RB-19465,Home Office,48227,FUR-CH-10000454,488,2,0,146
CA-2015-148873,"2015-10-01","2015-10-05",Standard Class,EM-13960,Consumer,62301,TEC-AC-10003657,109,4,0,3
CA-2015-166492,"2015-04-07","2015-04-10",First Class,RP-19390,Consumer,10035,OFF-PA-10002262,26,4,0,12
CA-2017-137463,"2017-12-16","2017-12-20",Second Class,KM-16225,Corporate,94086,OFF-BI-10003196,6,2,0,2
CA-2014-141838,"2014-03-26","2014-03-31",Second Class,DK-12835,Corporate,94122,OFF-AR-10004272,3,2,0,1
CA-2015-136420,"2015-11-20","2015-11-21",First Class,CS-12250,Corporate,92024,OFF-BI-10002854,90,4,0,34
CA-2015-136420,"2015-11-20","2015-11-21",First Class,CS-12250,Corporate,92024,OFF-LA-10002762,50,4,0,24
CA-2017-152968,"2017-05-26","2017-05-30",Standard Class,BM-11785,Consumer,22801,TEC-AC-10000521,23,2,0,7
CA-2016-106278,"2016-09-02","2016-09-05",Second Class,BM-11140,Consumer,98198,FUR-CH-10003061,216,3,0,-3
CA-2017-166898,"2017-09-11","2017-09-13",Second Class,KH-16630,Corporate,92704,OFF-PA-10002262,19,3,0,9
CA-2015-162950,"2015-06-28","2015-07-03",Second Class,DW-13585,Corporate,45373,FUR-BO-10001918,483,6,1,-377
US-2014-158365,"2014-04-12","2014-04-17",Standard Class,SV-20785,Consumer,47401,OFF-PA-10000289,32,5,0,16
CA-2015-163181,"2015-11-07","2015-11-12",Standard Class,AB-10105,Consumer,77041,TEC-MA-10001016,288,3,0,34
CA-2017-162250,"2017-11-24","2017-11-24",Same Day,PR-18880,Consumer,94109,OFF-PA-10002137,8,1,0,4
CA-2016-130911,"2016-03-24","2016-03-26",Second Class,DC-12850,Consumer,44105,OFF-AR-10000475,19,2,0,2
CA-2016-124254,"2016-04-12","2016-04-17",Standard Class,TB-21175,Corporate,27893,OFF-ST-10001469,130,3,0,-23
CA-2014-123400,"2014-02-02","2014-02-09",Standard Class,EB-13930,Consumer,33710,OFF-BI-10000666,18,2,1,-12
US-2014-157070,"2014-06-01","2014-06-06",Standard Class,QJ-19255,Corporate,48234,OFF-AP-10004859,66,5,0,12
CA-2014-134215,"2014-08-04","2014-08-08",Standard Class,ML-17395,Corporate,4401,TEC-AC-10002473,255,9,0,105
CA-2016-118934,"2016-08-09","2016-08-14",Standard Class,GH-14410,Home Office,37075,OFF-BI-10003314,4,3,1,-3
CA-2016-100300,"2016-06-24","2016-06-26",Second Class,MJ-17740,Consumer,92037,OFF-AP-10001242,241,3,0,72
CA-2016-140571,"2016-03-15","2016-03-19",Standard Class,SJ-20125,Home Office,39212,OFF-PA-10001954,46,2,0,21
US-2015-130512,"2015-08-21","2015-08-25",Standard Class,SM-20320,Home Office,18103,TEC-AC-10000290,22,4,0,4
CA-2014-103310,"2014-05-10","2014-05-15",Standard Class,GM-14680,Consumer,95123,TEC-PH-10001817,1432,5,0,125
CA-2016-146423,"2016-04-21","2016-04-21",Same Day,BT-11680,Consumer,6460,OFF-AR-10004817,15,3,0,4
CA-2017-103765,"2017-11-24","2017-11-30",Standard Class,JG-15310,Corporate,79762,OFF-AP-10002311,14,1,1,-25
US-2015-164238,"2015-08-16","2015-08-20",Standard Class,JW-15955,Consumer,19120,FUR-BO-10000780,301,3,1,-205
CA-2017-140515,"2017-03-19","2017-03-24",Standard Class,GZ-14545,Corporate,90008,OFF-AP-10001205,381,7,0,107
CA-2016-126732,"2016-09-02","2016-09-06",Standard Class,LR-16915,Consumer,90036,FUR-FU-10001889,95,9,0,31
CA-2016-126732,"2016-09-02","2016-09-06",Standard Class,LR-16915,Consumer,90036,TEC-PH-10001530,1091,4,0,68
CA-2016-126732,"2016-09-02","2016-09-06",Standard Class,LR-16915,Consumer,90036,OFF-AR-10004752,19,7,0,5
CA-2017-110310,"2017-10-27","2017-11-02",Standard Class,NB-18655,Corporate,32303,OFF-BI-10001097,6,3,1,-4
CA-2016-127761,"2016-11-10","2016-11-14",Standard Class,SW-20275,Consumer,10009,OFF-BI-10002557,4,1,0,1
CA-2016-100510,"2016-05-12","2016-05-17",Standard Class,HM-14860,Corporate,10024,TEC-PH-10001835,632,4,0,303
CA-2016-113236,"2016-05-26","2016-05-29",Second Class,CP-12085,Corporate,33445,TEC-AC-10001267,48,2,0,12
CA-2017-122539,"2017-12-01","2017-12-05",Standard Class,SC-20305,Consumer,19140,OFF-BI-10001759,8,7,1,-6
CA-2017-122539,"2017-12-01","2017-12-05",Standard Class,SC-20305,Consumer,19140,FUR-CH-10003379,399,2,0,-28
US-2017-116505,"2017-11-17","2017-11-21",Second Class,TB-21625,Consumer,21740,OFF-BI-10000050,44,6,0,21
CA-2017-161340,"2017-05-28","2017-06-01",Standard Class,AM-10360,Corporate,44105,OFF-PA-10002464,14,3,0,5
CA-2015-137603,"2015-09-19","2015-09-24",Standard Class,MH-17290,Home Office,87505,OFF-AR-10001972,8,5,0,2
CA-2014-128237,"2014-03-25","2014-03-30",Standard Class,CA-12265,Consumer,94110,OFF-AR-10003829,7,2,0,2
CA-2014-128237,"2014-03-25","2014-03-30",Standard Class,CA-12265,Consumer,94110,OFF-AR-10000034,25,6,0,10
CA-2015-111948,"2015-11-11","2015-11-11",Same Day,AG-10495,Corporate,48234,OFF-ST-10003282,418,7,0,117
CA-2017-124940,"2017-02-21","2017-02-26",Standard Class,DK-13090,Consumer,75007,TEC-AC-10002076,48,1,0,-3
US-2016-111563,"2016-11-04","2016-11-08",Standard Class,SM-20005,Consumer,77041,FUR-FU-10000723,66,4,1,-84
US-2015-153283,"2015-11-12","2015-11-18",Standard Class,EB-14110,Consumer,10035,OFF-EN-10001539,16,2,0,7
CA-2017-130715,"2017-09-16","2017-09-20",Standard Class,CY-12745,Corporate,94110,OFF-FA-10000621,18,5,0,9
CA-2014-155264,"2014-10-19","2014-10-22",Second Class,RP-19270,Corporate,94110,OFF-BI-10003196,3,1,0,1
CA-2017-109085,"2017-02-17","2017-02-20",First Class,CK-12325,Home Office,45373,OFF-BI-10001525,6,5,1,-5
CA-2017-109085,"2017-02-17","2017-02-20",First Class,CK-12325,Home Office,45373,TEC-PH-10000526,58,1,0,-12
CA-2015-110324,"2015-12-01","2015-12-05",Standard Class,MA-17560,Home Office,49201,OFF-AR-10000823,4,2,0,1
CA-2015-110324,"2015-12-01","2015-12-05",Standard Class,MA-17560,Home Office,49201,OFF-PA-10001776,19,2,0,9
CA-2014-108147,"2014-06-08","2014-06-13",Standard Class,RD-19480,Consumer,11561,OFF-BI-10003876,68,2,0,26
CA-2015-111339,"2015-05-29","2015-05-31",First Class,VP-21760,Corporate,43229,FUR-FU-10002506,42,4,0,-4
CA-2017-155362,"2017-12-17","2017-12-21",Standard Class,DP-13105,Corporate,54703,OFF-ST-10001031,33,2,0,8
CA-2014-154158,"2014-12-23","2014-12-27",Second Class,CC-12670,Consumer,33614,OFF-AR-10001868,1,1,0,1
CA-2015-130848,"2015-10-25","2015-10-25",Same Day,DG-13300,Corporate,80219,FUR-CH-10000422,582,8,0,-29
CA-2014-125997,"2014-09-20","2014-09-23",First Class,MW-18220,Consumer,10011,OFF-AP-10003842,31,1,0,8
CA-2014-125997,"2014-09-20","2014-09-23",First Class,MW-18220,Consumer,10011,TEC-PH-10003072,1350,9,0,661
CA-2016-103128,"2016-11-11","2016-11-15",Standard Class,SC-20845,Consumer,60004,OFF-AR-10003394,14,6,0,1
CA-2014-159814,"2014-06-24","2014-06-28",Standard Class,LP-17080,Consumer,85705,FUR-FU-10001731,4,2,0,1
CA-2015-164777,"2015-01-27","2015-01-29",First Class,SC-20305,Consumer,90036,FUR-CH-10002024,2804,5,0,0
CA-2014-145254,"2014-07-23","2014-07-27",Standard Class,NC-18535,Corporate,94122,TEC-PH-10000441,605,6,0,60
CA-2015-111864,"2015-06-19","2015-06-19",Same Day,PP-18955,Home Office,19134,OFF-LA-10004677,6,2,0,2
CA-2015-119627,"2015-08-17","2015-08-23",Standard Class,SC-20725,Consumer,85345,TEC-AC-10001142,253,4,0,-32
CA-2017-107853,"2017-05-26","2017-05-31",Standard Class,CD-11920,Consumer,92054,OFF-PA-10000520,13,2,0,6
CA-2015-104052,"2015-03-01","2015-03-02",First Class,TP-21565,Corporate,75019,TEC-PH-10003215,96,4,0,35
CA-2017-151855,"2017-05-27","2017-06-03",Standard Class,BW-11110,Corporate,27405,OFF-BI-10004209,12,5,1,-10
US-2017-109610,"2017-11-25","2017-11-30",Second Class,BS-11590,Corporate,40214,FUR-CH-10001854,702,2,0,168
CA-2017-102925,"2017-11-05","2017-11-10",Second Class,CD-12280,Consumer,10024,OFF-PA-10001870,13,2,0,6
CA-2015-100818,"2015-05-31","2015-06-05",Second Class,JM-15265,Corporate,60653,OFF-PA-10001125,173,7,0,54
CA-2014-122679,"2014-07-22","2014-07-28",Standard Class,AB-10255,Home Office,90008,OFF-AR-10004757,20,6,0,6
CA-2017-130505,"2017-10-12","2017-10-12",Same Day,NF-18385,Consumer,26003,FUR-TA-10001932,673,3,0,-77
CA-2017-111738,"2017-01-03","2017-01-07",Standard Class,CM-12385,Consumer,94110,OFF-BI-10004584,2022,8,0,683
US-2017-104451,"2017-05-08","2017-05-12",Second Class,MM-18055,Consumer,94110,OFF-AP-10000692,81,4,0,23
CA-2017-111759,"2017-07-08","2017-07-12",Standard Class,MR-17545,Home Office,98103,OFF-PA-10003127,53,2,0,24
CA-2014-166590,"2014-10-29","2014-11-02",Standard Class,NC-18625,Corporate,47201,TEC-AC-10003433,2,2,0,1
CA-2014-166590,"2014-10-29","2014-11-02",Standard Class,NC-18625,Corporate,47201,OFF-PA-10000482,76,2,0,36
CA-2016-131744,"2016-06-18","2016-06-20",Second Class,SC-20770,Corporate,19134,OFF-PA-10004610,7,2,0,2
CA-2016-129280,"2016-05-03","2016-05-05",First Class,SM-20905,Consumer,43055,TEC-AC-10003832,133,5,0,35
CA-2016-129280,"2016-05-03","2016-05-05",First Class,SM-20905,Consumer,43055,OFF-ST-10002554,196,5,0,-44
CA-2015-113131,"2015-09-24","2015-09-24",Same Day,MB-17305,Consumer,43229,OFF-LA-10003510,24,1,0,8
CA-2015-113131,"2015-09-24","2015-09-24",Same Day,MB-17305,Consumer,43229,OFF-AR-10003504,17,5,0,2
CA-2017-152975,"2017-09-14","2017-09-16",First Class,RB-19705,Home Office,10035,OFF-ST-10001370,71,1,0,4
US-2017-129203,"2017-04-17","2017-04-22",Standard Class,BM-11575,Corporate,60653,OFF-ST-10001418,195,4,0,-44
US-2016-105452,"2016-07-28","2016-08-01",Standard Class,BF-11005,Home Office,77506,FUR-FU-10003691,25,5,1,-10
CA-2017-108931,"2017-09-14","2017-09-19",Standard Class,HZ-14950,Consumer,10024,OFF-PA-10002741,9,2,0,4
CA-2017-137449,"2017-06-29","2017-06-30",First Class,ME-17725,Consumer,75220,FUR-TA-10002855,307,3,0,-40
CA-2016-168844,"2016-05-31","2016-06-06",Standard Class,NM-18520,Consumer,10011,TEC-PH-10003215,180,6,0,88
CA-2014-151330,"2014-10-14","2014-10-17",First Class,TC-21295,Consumer,2149,OFF-ST-10000615,79,7,0,22
CA-2014-124702,"2014-11-18","2014-11-25",Standard Class,MH-17785,Corporate,98105,FUR-TA-10003008,730,4,0,95
CA-2014-104563,"2014-03-07","2014-03-12",Standard Class,CM-12715,Corporate,98103,FUR-CH-10004495,482,2,0,54
CA-2014-150518,"2014-11-19","2014-11-24",Standard Class,MW-18220,Consumer,55433,TEC-PH-10002103,282,3,0,79
CA-2014-156160,"2014-09-22","2014-09-29",Standard Class,AS-10090,Consumer,10035,FUR-CH-10004983,580,4,0,84
CA-2016-122511,"2016-03-11","2016-03-11",Same Day,BT-11485,Home Office,19140,FUR-FU-10001037,30,4,0,9
CA-2017-154116,"2017-12-15","2017-12-19",Standard Class,KM-16660,Consumer,90301,OFF-PA-10004569,23,3,0,11
CA-2016-105291,"2016-10-30","2016-11-04",Standard Class,SP-20920,Consumer,93405,OFF-FA-10003059,4,2,0,1
CA-2014-114251,"2014-11-05","2014-11-10",Standard Class,MD-17350,Consumer,19143,OFF-ST-10003716,1080,6,0,-95
CA-2014-114251,"2014-11-05","2014-11-10",Standard Class,MD-17350,Consumer,19143,TEC-AC-10001101,52,5,0,-6
CA-2017-142293,"2017-09-17","2017-09-20",First Class,SC-20380,Consumer,83704,TEC-AC-10001109,90,3,0,38
CA-2017-129294,"2017-03-16","2017-03-21",Standard Class,KD-16615,Corporate,90032,OFF-BI-10004236,70,6,0,23
CA-2017-113705,"2017-03-27","2017-03-29",Second Class,LC-16870,Consumer,23223,OFF-ST-10001128,333,3,0,10
CA-2017-101959,"2017-02-28","2017-03-06",Standard Class,DB-13660,Consumer,6457,OFF-BI-10001757,10,2,0,5
CA-2016-123533,"2016-11-24","2016-11-30",Standard Class,SC-20050,Home Office,33012,OFF-AP-10002765,42,2,0,4
CA-2016-104983,"2016-07-03","2016-07-03",Same Day,FM-14215,Corporate,19143,OFF-PA-10000167,124,5,0,39
CA-2017-144491,"2017-03-27","2017-04-01",Standard Class,CJ-12010,Consumer,77070,FUR-BO-10001811,1023,5,0,-30
CA-2014-127166,"2014-05-21","2014-05-23",Second Class,KH-16360,Consumer,77070,OFF-BI-10000977,18,3,1,-31
CA-2015-128608,"2015-01-12","2015-01-17",Standard Class,CS-12490,Corporate,43615,TEC-AC-10000487,10,2,0,2
CA-2015-122973,"2015-07-18","2015-07-20",Second Class,PJ-19015,Consumer,10024,OFF-BI-10004182,3,2,0,1
CA-2017-107209,"2017-07-27","2017-08-01",Second Class,JW-15955,Consumer,27604,FUR-CH-10001146,195,4,0,12
US-2014-164406,"2014-08-15","2014-08-19",Standard Class,BD-11605,Consumer,94122,FUR-CH-10003833,195,4,0,-12
CA-2017-169327,"2017-09-02","2017-09-04",Second Class,MH-17290,Home Office,90008,FUR-FU-10004188,512,5,0,133
CA-2017-113278,"2017-01-14","2017-01-20",Standard Class,HR-14770,Home Office,47374,OFF-PA-10004156,11,1,0,6
US-2016-115441,"2016-07-25","2016-07-28",Second Class,SH-19975,Corporate,53209,OFF-PA-10004996,21,2,0,10
US-2016-115441,"2016-07-25","2016-07-28",Second Class,SH-19975,Corporate,53209,FUR-FU-10001756,95,5,0,28
CA-2014-156342,"2014-06-17","2014-06-20",Second Class,JF-15415,Consumer,60653,OFF-PA-10001725,62,2,0,22
US-2014-117380,"2014-03-28","2014-04-03",Standard Class,MP-18175,Home Office,45503,FUR-TA-10000198,331,1,0,-143
CA-2017-117646,"2017-08-21","2017-08-25",Standard Class,SC-20845,Consumer,80027,OFF-ST-10000036,237,3,0,21
US-2014-157231,"2014-04-05","2014-04-09",Standard Class,RP-19855,Corporate,40475,OFF-BI-10002852,115,7,0,57
CA-2017-160927,"2017-01-29","2017-01-31",Second Class,TM-21010,Consumer,52302,FUR-FU-10000010,15,3,0,5
US-2017-162124,"2017-05-06","2017-05-10",Standard Class,JF-15490,Consumer,60653,TEC-AC-10001990,192,4,0,29
CA-2015-159534,"2015-03-20","2015-03-23",First Class,DH-13075,Corporate,10035,OFF-BI-10003656,1088,8,0,354
CA-2014-143371,"2014-12-28","2015-01-03",Standard Class,MD-17350,Consumer,92804,OFF-ST-10001128,999,9,0,30
CA-2015-145415,"2015-04-12","2015-04-17",Second Class,RD-19660,Home Office,98103,OFF-ST-10000419,41,3,0,0
CA-2015-141593,"2015-12-14","2015-12-16",Second Class,DB-12970,Corporate,90045,OFF-BI-10001153,55,2,0,21
US-2014-143287,"2014-11-11","2014-11-17",Standard Class,KN-16705,Home Office,10801,OFF-PA-10001776,46,5,0,22
CA-2016-130225,"2016-09-11","2016-09-17",Standard Class,RC-19960,Consumer,77041,OFF-EN-10000056,100,2,0,34
US-2016-103674,"2016-12-06","2016-12-10",Standard Class,AP-10720,Home Office,90032,OFF-PA-10000743,13,2,0,6
US-2016-103674,"2016-12-06","2016-12-10",Standard Class,AP-10720,Home Office,90032,OFF-FA-10003467,14,7,0,0
US-2015-151435,"2015-09-06","2015-09-09",Second Class,SW-20455,Consumer,70506,FUR-TA-10001039,86,1,0,22
CA-2014-115812,"2014-06-09","2014-06-14",Standard Class,BH-11710,Consumer,90032,FUR-TA-10001539,1706,9,0,85
CA-2014-105893,"2014-11-11","2014-11-18",Standard Class,PK-19075,Consumer,53711,OFF-ST-10004186,666,6,0,13
CA-2014-167164,"2014-05-13","2014-05-15",Second Class,AG-10270,Consumer,84084,OFF-ST-10000107,56,2,0,10
US-2015-150630,"2015-09-17","2015-09-21",Standard Class,TB-21520,Consumer,19140,OFF-BI-10000474,10,2,1,-7
US-2015-150630,"2015-09-17","2015-09-21",Standard Class,TB-21520,Consumer,19140,OFF-AR-10001683,16,2,0,4
CA-2016-117590,"2016-12-08","2016-12-10",First Class,GH-14485,Corporate,75080,TEC-PH-10004977,1098,7,0,123
CA-2015-117415,"2015-12-27","2015-12-31",Standard Class,SN-20710,Home Office,77041,FUR-CH-10004218,212,3,0,-15
CA-2015-117415,"2015-12-27","2015-12-31",Standard Class,SN-20710,Home Office,77041,TEC-PH-10000486,371,4,0,42
CA-2017-120999,"2017-09-10","2017-09-15",Standard Class,LC-16930,Corporate,60540,TEC-PH-10004093,147,4,0,17
CA-2016-101343,"2016-07-17","2016-07-22",Standard Class,RA-19885,Corporate,90049,OFF-ST-10003479,78,2,0,4
CA-2016-169194,"2016-06-20","2016-06-25",Standard Class,LH-16900,Consumer,19901,TEC-AC-10002167,45,3,0,5
CA-2015-115742,"2015-04-18","2015-04-22",Standard Class,DP-13000,Consumer,47150,OFF-BI-10004410,38,6,0,18
CA-2014-106376,"2014-12-05","2014-12-10",Standard Class,BS-11590,Corporate,85234,OFF-AR-10002671,1113,8,0,111
CA-2017-155558,"2017-10-26","2017-11-02",Standard Class,PG-18895,Consumer,55901,TEC-AC-10001998,20,1,0,7
CA-2016-103730,"2016-06-12","2016-06-15",First Class,SC-20725,Consumer,19805,OFF-EN-10002500,115,9,0,52
CA-2016-145583,"2016-10-13","2016-10-19",Standard Class,LC-16885,Consumer,95661,OFF-PA-10001804,20,3,0,10
CA-2016-145583,"2016-10-13","2016-10-19",Standard Class,LC-16885,Consumer,95661,OFF-AR-10001149,12,4,0,3
CA-2016-114489,"2016-12-05","2016-12-09",Standard Class,JE-16165,Corporate,53132,OFF-BI-10002735,172,5,0,81
CA-2015-124919,"2015-05-31","2015-06-02",First Class,SP-20650,Corporate,95123,OFF-PA-10001950,58,7,0,26
CA-2015-124919,"2015-05-31","2015-06-02",First Class,SP-20650,Corporate,95123,OFF-ST-10001590,81,6,0,21
CA-2014-139892,"2014-09-08","2014-09-12",Standard Class,BM-11140,Consumer,78207,OFF-AR-10004441,10,3,0,3
CA-2014-139892,"2014-09-08","2014-09-12",Standard Class,BM-11140,Consumer,78207,TEC-MA-10000822,8160,8,0,-1360
CA-2014-139892,"2014-09-08","2014-09-12",Standard Class,BM-11140,Consumer,78207,OFF-ST-10000991,276,3,0,-59
CA-2014-118962,"2014-08-05","2014-08-09",Standard Class,CS-12130,Consumer,90004,FUR-CH-10003817,340,7,0,21
US-2014-100853,"2014-09-14","2014-09-19",Standard Class,JB-15400,Corporate,60623,OFF-LA-10003148,20,4,0,7
CA-2014-166191,"2014-12-05","2014-12-09",Second Class,DK-13150,Corporate,62521,TEC-AC-10004659,409,7,0,77
CA-2014-158274,"2014-11-19","2014-11-24",Second Class,RM-19675,Home Office,71203,TEC-PH-10003273,504,4,0,131
CA-2016-105018,"2016-11-28","2016-12-02",Standard Class,SK-19990,Consumer,6824,OFF-BI-10001890,7,2,0,3
CA-2015-131457,"2015-10-31","2015-11-06",Standard Class,MZ-17515,Corporate,92374,OFF-EN-10001509,14,7,0,7
CA-2014-140004,"2014-03-21","2014-03-25",Standard Class,CB-12025,Consumer,45011,OFF-AR-10004027,6,3,0,2
CA-2017-105074,"2017-06-24","2017-06-29",Standard Class,MB-17305,Consumer,44312,OFF-PA-10002666,22,3,0,7
US-2017-116701,"2017-12-17","2017-12-21",Second Class,LC-17140,Consumer,75220,OFF-AP-10003217,66,2,1,-179
CA-2017-126382,"2017-06-03","2017-06-07",Standard Class,HK-14890,Corporate,37064,FUR-FU-10002960,35,7,0,10
CA-2017-135860,"2017-12-01","2017-12-07",Standard Class,JH-15985,Consumer,48601,TEC-PH-10001700,132,2,0,36
CA-2017-135860,"2017-12-01","2017-12-07",Standard Class,JH-15985,Consumer,48601,OFF-FA-10000134,52,9,0,16
CA-2015-169397,"2015-12-24","2015-12-27",First Class,JB-15925,Consumer,43017,OFF-PA-10004000,23,6,0,8
US-2015-159982,"2015-11-28","2015-12-04",Standard Class,DR-12880,Corporate,60623,OFF-ST-10004804,82,2,0,-20
CA-2015-155334,"2015-07-30","2015-07-31",First Class,HA-14920,Consumer,94109,OFF-BI-10002557,11,3,0,4
CA-2016-112697,"2016-12-18","2016-12-20",Second Class,AH-10195,Corporate,33319,OFF-BI-10000778,254,7,1,-169
CA-2014-111451,"2014-12-26","2014-12-28",First Class,KL-16555,Corporate,80906,OFF-FA-10004854,28,3,0,9
CA-2016-142545,"2016-10-28","2016-11-03",Standard Class,JD-15895,Corporate,7109,OFF-ST-10002756,1082,8,0,11
CA-2016-162138,"2016-04-23","2016-04-27",Standard Class,GK-14620,Corporate,92345,OFF-BI-10004593,252,6,0,82
US-2016-150147,"2016-04-25","2016-04-29",Second Class,JL-15850,Consumer,19134,TEC-PH-10004614,83,2,0,-21
US-2016-150147,"2016-04-25","2016-04-29",Second Class,JL-15850,Consumer,19134,OFF-BI-10001153,21,2,1,-14
US-2016-150147,"2016-04-25","2016-04-29",Second Class,JL-15850,Consumer,19134,OFF-BI-10001982,5,3,1,-3
CA-2015-137946,"2015-09-01","2015-09-04",Second Class,DB-13615,Consumer,90045,OFF-BI-10004140,14,4,0,4
CA-2014-129924,"2014-07-12","2014-07-17",Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698,3,0,-17
CA-2016-138520,"2016-04-08","2016-04-13",Standard Class,JL-15505,Consumer,10035,OFF-AR-10002399,17,4,0,7
CA-2017-144904,"2017-09-25","2017-10-01",Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,47,8,0,21
US-2014-119137,"2014-07-23","2014-07-27",Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1024,8,0,179
US-2014-119137,"2014-07-23","2014-07-27",Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,9,1,0,1
CA-2015-130792,"2015-04-28","2015-05-05",Standard Class,RA-19915,Consumer,77095,OFF-AP-10000696,9,3,1,-20
CA-2015-130792,"2015-04-28","2015-05-05",Standard Class,RA-19915,Consumer,77095,OFF-ST-10003327,24,3,0,3
CA-2015-130792,"2015-04-28","2015-05-05",Standard Class,RA-19915,Consumer,77095,OFF-BI-10000309,12,4,1,-19
CA-2015-122756,"2015-12-03","2015-12-07",Standard Class,DK-13225,Corporate,19140,FUR-FU-10001935,3,1,0,1
CA-2016-108987,"2016-09-08","2016-09-10",Second Class,AG-10675,Consumer,77036,FUR-BO-10004834,2396,4,0,-317
CA-2017-117933,"2017-12-24","2017-12-29",Standard Class,RF-19840,Consumer,10024,OFF-AP-10004249,36,3,0,10
CA-2017-142636,"2017-11-03","2017-11-07",Standard Class,KC-16675,Corporate,98105,FUR-CH-10001891,307,4,0,27
CA-2017-110478,"2017-03-04","2017-03-09",Standard Class,SP-20860,Corporate,90045,OFF-EN-10000483,15,1,0,7
CA-2014-142048,"2014-06-22","2014-06-25",First Class,JE-15745,Consumer,80027,TEC-AC-10004114,197,6,0,57
CA-2017-125388,"2017-10-19","2017-10-23",Standard Class,MP-17965,Corporate,1841,OFF-ST-10000918,33,3,0,9
US-2016-123750,"2016-04-15","2016-04-21",Standard Class,RB-19795,Home Office,28052,TEC-AC-10004659,292,5,0,55
CA-2016-115756,"2016-09-05","2016-09-07",Second Class,PK-19075,Consumer,48227,OFF-ST-10003058,71,3,0,21
CA-2016-115756,"2016-09-05","2016-09-07",Second Class,PK-19075,Consumer,48227,OFF-LA-10001317,22,7,0,11
CA-2016-166674,"2016-04-01","2016-04-03",Second Class,RB-19360,Consumer,13021,OFF-AR-10000588,60,3,0,15
CA-2016-166674,"2016-04-01","2016-04-03",Second Class,RB-19360,Consumer,13021,TEC-PH-10002365,35,4,0,9
CA-2016-100790,"2016-06-26","2016-07-02",Standard Class,JG-15805,Corporate,10024,OFF-ST-10000689,704,5,0,85
CA-2014-127691,"2014-07-22","2014-07-27",Standard Class,EM-14065,Consumer,10024,TEC-AC-10002567,160,2,0,58
CA-2015-134782,"2015-12-27","2015-12-31",Standard Class,MD-17350,Consumer,72701,OFF-EN-10001434,105,2,0,52
